id,url,title,abstract,body,body_full,extra_sections,instancia,epoca,materias,tesis_numero,tipo,fuente,localizacion_libro,localizacion_tomo,localizacion_mes,localizacion_anio,localizacion_pagina,organo_jurisdiccional,clave,notas,formas_integracion,fecha_publicacion,extracted_at
251761,https://bj.scjn.gob.mx/documento/tesis/251761,"RECURSO DE APELACION, IMPROCEDENCIA DEL JUICIO DE AMPARO ESTANDO PENDIENTE DE RESOLVERSE EL.",,"Aun cuando de autos aparezca que el quejoso solicitó al Juez de la causa se le tuviera por desistido del recurso de apelación interpuesto por él, y que ya se le había admitido, si dicho funcionario acordó, por esa circunstancia, que el promovente ocurriera a presentar su desistimiento ante el mencionado tribunal, sin que conste que hubiese cumplido con ello y que se le acordara favorablemente, no puede considerársele desistido del aludido recurso y, por consiguiente, opera la causal de improcedencia a que se refiere la fracción III del artículo 73 de la Ley de Amparo, circunstancia que determina el sobreseimiento del juicio con apoyo en el artículo 74, fracción XVIII, de la propia ley reglamentaria.

TRIBUNAL COLEGIADO DEL DECIMO CIRCUITO.","Aun cuando de autos aparezca que el quejoso solicitó al Juez de la causa se le tuviera por desistido del recurso de apelación interpuesto por él, y que ya se le había admitido, si dicho funcionario acordó, por esa circunstancia, que el promovente ocurriera a presentar su desistimiento ante el mencionado tribunal, sin que conste que hubiese cumplido con ello y que se le acordara favorablemente, no puede considerársele desistido del aludido recurso y, por consiguiente, opera la causal de improcedencia a que se refiere la fracción III del artículo 73 de la Ley de Amparo, circunstancia que determina el sobreseimiento del juicio con apoyo en el artículo 74, fracción XVIII, de la propia ley reglamentaria.

TRIBUNAL COLEGIADO DEL DECIMO CIRCUITO.

Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 21, página 327.","{""genealogia"": ""Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 21, página 327.""}",Tribunales Colegiados de Circuito,Séptima Época,Común,"RECURSO DE APELACION, IMPROCEDENCIA DEL JUICIO DE AMPARO ESTANDO PENDIENTE DE RESOLVERSE EL",Tesis Aislada,Semanario Judicial de la Federación,Volumen 127-132,,1,1979,137,TRIBUNAL COLEGIADO DEL DÉCIMO CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:16:06.074983+00:00
251763,https://bj.scjn.gob.mx/documento/tesis/251763,RECURSOS QUE DEBEN AGOTARSE PREVIAMENTE AL AMPARO.,,"Si contra el acto de ejecución que se reclama, consistente en el cobro de una multa impuesta por la Delegación de la Secretaría de Agricultura y Recursos Hidráulicos en el Estado de Chiapas, procede el recurso a que se refiere el artículo 157 del Código Fiscal de la Federación, debe sobreseerse el juicio, atento a que el artículo 73 fracción XV de la Ley de Amparo, condiciona la procedencia del juicio de garantías, a que no proceda contra el acto que se reclama, algún recurso, juicio o medio de defensa legal ordinario.

TRIBUNAL COLEGIADO DEL DECIMO CIRCUITO.","Si contra el acto de ejecución que se reclama, consistente en el cobro de una multa impuesta por la Delegación de la Secretaría de Agricultura y Recursos Hidráulicos en el Estado de Chiapas, procede el recurso a que se refiere el artículo 157 del Código Fiscal de la Federación, debe sobreseerse el juicio, atento a que el artículo 73 fracción XV de la Ley de Amparo, condiciona la procedencia del juicio de garantías, a que no proceda contra el acto que se reclama, algún recurso, juicio o medio de defensa legal ordinario.

TRIBUNAL COLEGIADO DEL DECIMO CIRCUITO.

Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 43, página 339.","{""genealogia"": ""Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 43, página 339.""}",Tribunales Colegiados de Circuito,Séptima Época,Administrativa,RECURSOS QUE DEBEN AGOTARSE PREVIAMENTE AL AMPARO,Tesis Aislada,Semanario Judicial de la Federación,Volumen 127-132,,1,1979,141,TRIBUNAL COLEGIADO DEL DÉCIMO CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:16:06.504976+00:00
251765,https://bj.scjn.gob.mx/documento/tesis/251765,"REGLAMENTOS, RECURSO DE REVISION E INCONSTITUCIONALIDAD DE. DEBE DESECHARSE EL INTERPUESTO POR LA REFRENDADORA, CUANDO A LA AUTORIDAD EXPEDIDORA SE LE HA DESECHADO.","DEBE DESECHARSE EL INTERPUESTO POR LA REFRENDADORA, CUANDO A LA AUTORIDAD EXPEDIDORA SE LE HA DESECHADO","Si la presidencia del Tribunal Colegiado estima procedente desechar por extemporáneo el recurso de revisión interpuesto por el presidente de la República, análoga consideración debe hacer respecto del diverso recurso de revisión hecho valer por el jefe del Departamento del Distrito Federal, en virtud que si a la autoridad que promulga y expide una ley o reglamento se le desecha el recurso de revisión, el diverso recurso que haga valer aquella autoridad a quien corresponde el refrendo de la ley o reglamento, dentro del proceso legislativo, tampoco debe ser admitido, puesto que no es dable examinar los agravios que haga valer esta autoridad refrendadora, cuando a la autoridad expedidora de la ley o reglamento se le desecha el recurso de revisión.

TERCER TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.","Si la presidencia del Tribunal Colegiado estima procedente desechar por extemporáneo el recurso de revisión interpuesto por el presidente de la República, análoga consideración debe hacer respecto del diverso recurso de revisión hecho valer por el jefe del Departamento del Distrito Federal, en virtud que si a la autoridad que promulga y expide una ley o reglamento se le desecha el recurso de revisión, el diverso recurso que haga valer aquella autoridad a quien corresponde el refrendo de la ley o reglamento, dentro del proceso legislativo, tampoco debe ser admitido, puesto que no es dable examinar los agravios que haga valer esta autoridad refrendadora, cuando a la autoridad expedidora de la ley o reglamento se le desecha el recurso de revisión.

TERCER TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.

Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 54, página 133.","{""genealogia"": ""Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 54, página 133.""}",Tribunales Colegiados de Circuito,Séptima Época,Constitucional,"REGLAMENTOS, RECURSO DE REVISION E INCONSTITUCIONALIDAD DE",Tesis Aislada,Semanario Judicial de la Federación,Volumen 127-132,,1,1979,142,TERCER TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:16:07.125667+00:00
251766,https://bj.scjn.gob.mx/documento/tesis/251766,"REMATE EN MATERIA LABORAL, DILIGENCIA DE. SI SE SEÑALA A LA JUNTA LOCAL DE CONCILIACION Y ARBITRAJE COMO AUTORIDAD RESPONSABLE, EL AMPARO DEBE SOBRESEERSE.","SI SE SEÑALA A LA JUNTA LOCAL DE CONCILIACION Y ARBITRAJE COMO AUTORIDAD RESPONSABLE, EL AMPARO DEBE SOBRESEERSE","Si el acto reclamado consiste en la diligencia de remate de bienes con motivo de un juicio laboral, y ésta aparece practicada por el presidente de la Junta Local de Conciliación y Arbitraje, y en cambio se señala como autoridad responsable a la Junta, como de acuerdo con el artículo 837 de la Ley Federal del Trabajo, la ejecución de los laudos corresponde a los presidentes de las Juntas, debe estimarse que el acto reclamado no proviene de la autoridad precisada como responsable, por lo que existe en la forma en que fue planteado, y por lo mismo debe sobreseerse el juicio de conformidad con lo dispuesto por el artículo 74, fracción IV, de la Ley de Amparo.

TRIBUNAL COLEGIADO DEL DECIMO CIRCUITO.","Si el acto reclamado consiste en la diligencia de remate de bienes con motivo de un juicio laboral, y ésta aparece practicada por el presidente de la Junta Local de Conciliación y Arbitraje, y en cambio se señala como autoridad responsable a la Junta, como de acuerdo con el artículo 837 de la Ley Federal del Trabajo, la ejecución de los laudos corresponde a los presidentes de las Juntas, debe estimarse que el acto reclamado no proviene de la autoridad precisada como responsable, por lo que existe en la forma en que fue planteado, y por lo mismo debe sobreseerse el juicio de conformidad con lo dispuesto por el artículo 74, fracción IV, de la Ley de Amparo.

TRIBUNAL COLEGIADO DEL DECIMO CIRCUITO.

Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 13, página 323.","{""genealogia"": ""Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 13, página 323.""}",Tribunales Colegiados de Circuito,Séptima Época,Laboral,"REMATE EN MATERIA LABORAL, DILIGENCIA DE",Tesis Aislada,Semanario Judicial de la Federación,Volumen 127-132,,1,1979,142,TRIBUNAL COLEGIADO DEL DÉCIMO CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:16:07.473835+00:00
251767,https://bj.scjn.gob.mx/documento/tesis/251767,REMATES. COMO DEBE CONTARSE EL LAPSO QUE SEÑALA LA LEY PARA ADMITIR NUEVOS POSTORES.,COMO DEBE CONTARSE EL LAPSO QUE SEÑALA LA LEY PARA ADMITIR NUEVOS POSTORES,"Al disponer el artículo 579 del Código de Procedimientos Civiles, refiriéndose al día señalado para la diligencia de remate, que a la hora fijada pasará el Juez personalmente lista de los postores presentados y concederá media hora para admitir a los que de nuevo se presenten, quiere decir que, abierta la audiencia, previas las formalidades de rigor asentándose quién o quiénes comparecen y con qué carácter, así como las peticiones que puedan hacer las partes y lo que se acuerde al respecto, el primer acto subsecuente a cargo del juez es pasar lista de los postores que concurren, o bien dejar sentado que no asiste ninguno; formalidades que han requerido el transcurso de cierto tiempo, de tal manera que el pasar lista de los postores no se lleva al cabo exactamente a la hora prefijada para la audiencia. De esta suerte, el mandato del precepto legal invocado, de que se concederá media hora para admitir a los que de nuevo se presenten, sólo puede actualizarse a partir de ese momento y, por tanto, el lapso indicado no puede contarse desde el inicio de la diligencia, sino desde la hora en que se hace relación de los postores concurrentes o de la ausencia de los mismos.

TERCER TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL PRIMER CIRCUITO.","Al disponer el artículo 579 del Código de Procedimientos Civiles, refiriéndose al día señalado para la diligencia de remate, que a la hora fijada pasará el Juez personalmente lista de los postores presentados y concederá media hora para admitir a los que de nuevo se presenten, quiere decir que, abierta la audiencia, previas las formalidades de rigor asentándose quién o quiénes comparecen y con qué carácter, así como las peticiones que puedan hacer las partes y lo que se acuerde al respecto, el primer acto subsecuente a cargo del juez es pasar lista de los postores que concurren, o bien dejar sentado que no asiste ninguno; formalidades que han requerido el transcurso de cierto tiempo, de tal manera que el pasar lista de los postores no se lleva al cabo exactamente a la hora prefijada para la audiencia. De esta suerte, el mandato del precepto legal invocado, de que se concederá media hora para admitir a los que de nuevo se presenten, sólo puede actualizarse a partir de ese momento y, por tanto, el lapso indicado no puede contarse desde el inicio de la diligencia, sino desde la hora en que se hace relación de los postores concurrentes o de la ausencia de los mismos.

TERCER TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL PRIMER CIRCUITO.

Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 21, página 199.","{""genealogia"": ""Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 21, página 199.""}",Tribunales Colegiados de Circuito,Séptima Época,Civil,REMATES,Tesis Aislada,Semanario Judicial de la Federación,Volumen 127-132,,1,1979,143,TERCER TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:16:07.862353+00:00
251768,https://bj.scjn.gob.mx/documento/tesis/251768,RENUNCIA DE DERECHOS LABORALES POR EL TRABAJADOR. ES ILEGAL AUNQUE SE HAGA ANTE ALGUNA AUTORIDAD.,ES ILEGAL AUNQUE SE HAGA ANTE ALGUNA AUTORIDAD,"Es inconstitucional el laudo que declara procedente la defensa de falta de acción opuesta por el patrón, e improcedente la acción de despido injustificado, con base en una documental que contiene renuncia de derechos laborales por parte del trabajador actor, suscrita ante la presencia de algún funcionario municipal y de dos testigos, aun cuando el actor reconozca como auténtica su firma contenida en el documento, lo que implícitamente significa hacer lo mismo con su texto, pues ello, además de que contraviene lo dispuesto en el artículo 33 de la Ley Federal del Trabajo, que establece la nulidad de la renuncia que los trabajadores hagan de los derechos laborales que les corresponden, se desvirtúa precisamente con la presentación de la demanda laboral, en la que se hacen valer esos derechos.

PRIMER TRIBUNAL COLEGIADO DEL TERCER CIRCUITO.","Es inconstitucional el laudo que declara procedente la defensa de falta de acción opuesta por el patrón, e improcedente la acción de despido injustificado, con base en una documental que contiene renuncia de derechos laborales por parte del trabajador actor, suscrita ante la presencia de algún funcionario municipal y de dos testigos, aun cuando el actor reconozca como auténtica su firma contenida en el documento, lo que implícitamente significa hacer lo mismo con su texto, pues ello, además de que contraviene lo dispuesto en el artículo 33 de la Ley Federal del Trabajo, que establece la nulidad de la renuncia que los trabajadores hagan de los derechos laborales que les corresponden, se desvirtúa precisamente con la presentación de la demanda laboral, en la que se hacen valer esos derechos.

PRIMER TRIBUNAL COLEGIADO DEL TERCER CIRCUITO.

Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 11, página 234.","{""genealogia"": ""Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 11, página 234.""}",Tribunales Colegiados de Circuito,Séptima Época,Laboral,RENUNCIA DE DERECHOS LABORALES POR EL TRABAJADOR,Tesis Aislada,Semanario Judicial de la Federación,Volumen 127-132,,1,1979,144,PRIMER TRIBUNAL COLEGIADO DEL TERCER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:16:08.332355+00:00
251769,https://bj.scjn.gob.mx/documento/tesis/251769,"REPARACION DEL DAÑO EN CASO DE MUERTE, MONTO DE LA (LEGISLACION DEL ESTADO DE JALISCO).",,"Una recta interpretación del artículo 21 del Código Penal de Jalisco, lleva a concluir que en caso de producirse la muerte de la víctima el monto de la indemnización a la que se contrae ese precepto se fijará aplicando las cuotas que establece la Ley Federal del Trabajo, según las circunstancias de la víctima y tomando como base la utilidad o salario que hubiere percibido, en la inteligencia de que si éste último sea el mínimo o no, excede de cincuenta pesos diarios, no se fijará sino esta suma para dicho efecto.

SEGUNDO TRIBUNAL COLEGIADO DEL TERCER CIRCUITO.","Una recta interpretación del artículo 21 del Código Penal de Jalisco, lleva a concluir que en caso de producirse la muerte de la víctima el monto de la indemnización a la que se contrae ese precepto se fijará aplicando las cuotas que establece la Ley Federal del Trabajo, según las circunstancias de la víctima y tomando como base la utilidad o salario que hubiere percibido, en la inteligencia de que si éste último sea el mínimo o no, excede de cincuenta pesos diarios, no se fijará sino esta suma para dicho efecto.

SEGUNDO TRIBUNAL COLEGIADO DEL TERCER CIRCUITO.

Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 9, página 244.","{""genealogia"": ""Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 9, página 244.""}",Tribunales Colegiados de Circuito,Séptima Época,Penal,"REPARACION DEL DAÑO EN CASO DE MUERTE, MONTO DE LA (LEGISLACION DEL ESTADO DE JALISCO)",Tesis Aislada,Semanario Judicial de la Federación,Volumen 127-132,,1,1979,144,SEGUNDO TRIBUNAL COLEGIADO DEL TERCER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:16:09.730705+00:00
251770,https://bj.scjn.gob.mx/documento/tesis/251770,REPARTO DE UTILIDADES DETERMINADO POR OBJECION DE LOS TRABAJADORES. SUSPENSION PROCEDENTE.,SUSPENSION PROCEDENTE,"Es procedente la suspensión tratándose de reparto de utilidades determinado por objeción de los trabajadores, pues es inexacto que no pudiera tratarse de daños y perjuicios de difícil reparación, los que se causarían a la empresa agraviada con la ejecución del acto reclamado de la autoridad responsable, porque, según ésta alega, sea posible ajustar, en el ejercicio fiscal siguiente, el pago de las utilidades, según lo prevé la fracción IV del artículo 121 de la Ley Federal del Trabajo, ya que esto sólo podrá hacerse siempre que se presenten las mismas condiciones existentes en el momento de efectuar dichos pagos.

SEGUNDO TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.","Es procedente la suspensión tratándose de reparto de utilidades determinado por objeción de los trabajadores, pues es inexacto que no pudiera tratarse de daños y perjuicios de difícil reparación, los que se causarían a la empresa agraviada con la ejecución del acto reclamado de la autoridad responsable, porque, según ésta alega, sea posible ajustar, en el ejercicio fiscal siguiente, el pago de las utilidades, según lo prevé la fracción IV del artículo 121 de la Ley Federal del Trabajo, ya que esto sólo podrá hacerse siempre que se presenten las mismas condiciones existentes en el momento de efectuar dichos pagos.

SEGUNDO TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.

Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 38, página 93.","{""genealogia"": ""Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 38, página 93.""}",Tribunales Colegiados de Circuito,Séptima Época,Laboral,REPARTO DE UTILIDADES DETERMINADO POR OBJECION DE LOS TRABAJADORES,Tesis Aislada,Semanario Judicial de la Federación,Volumen 127-132,,1,1979,145,SEGUNDO TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:16:10.363662+00:00
251771,https://bj.scjn.gob.mx/documento/tesis/251771,REQUERIMIENTO DE PAGO EN MATERIA FISCAL FEDERAL.,,"Para que pueda estimarse legalmente hecho un requerimiento de pago en materia fiscal federal, es necesario, según los artículos 110 del Código Fiscal de la Federación y 26 del Reglamento de la Ley Orgánica de la Tesorería de la Federación, que una vez iniciado el procedimiento administrativo de ejecución por la oficina recaudadora correspondiente el jefe de esa oficina dicte mandamiento de ejecución motivado y fundado en el que exponga las razones y fundamentos legales que lo apoyen y disponga que se exija al deudor que pague el crédito en la caja de la oficina dentro del término de tres días, apercibiéndolo de que se le embargarán bienes de su propiedad suficientes para cubrir el adeudo en caso de que no verifique el pago; que en ese mandamiento se designe al ejecutor que deba practicar el requerimiento; que en su oportunidad se notifique el mismo y que se levante acta pormenorizada del requerimiento, una de cuyas copias debe ser entregada a la persona con quien se entienda la diligencia en los términos del artículo 28 del aludido reglamento.

SEGUNDO TRIBUNAL COLEGIADO DEL TERCER CIRCUITO.","Para que pueda estimarse legalmente hecho un requerimiento de pago en materia fiscal federal, es necesario, según los artículos 110 del Código Fiscal de la Federación y 26 del Reglamento de la Ley Orgánica de la Tesorería de la Federación, que una vez iniciado el procedimiento administrativo de ejecución por la oficina recaudadora correspondiente el jefe de esa oficina dicte mandamiento de ejecución motivado y fundado en el que exponga las razones y fundamentos legales que lo apoyen y disponga que se exija al deudor que pague el crédito en la caja de la oficina dentro del término de tres días, apercibiéndolo de que se le embargarán bienes de su propiedad suficientes para cubrir el adeudo en caso de que no verifique el pago; que en ese mandamiento se designe al ejecutor que deba practicar el requerimiento; que en su oportunidad se notifique el mismo y que se levante acta pormenorizada del requerimiento, una de cuyas copias debe ser entregada a la persona con quien se entienda la diligencia en los términos del artículo 28 del aludido reglamento.

SEGUNDO TRIBUNAL COLEGIADO DEL TERCER CIRCUITO.

Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 10, página 245.","{""genealogia"": ""Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 10, página 245.""}",Tribunales Colegiados de Circuito,Séptima Época,Administrativa,REQUERIMIENTO DE PAGO EN MATERIA FISCAL FEDERAL,Tesis Aislada,Semanario Judicial de la Federación,Volumen 127-132,,1,1979,145,SEGUNDO TRIBUNAL COLEGIADO DEL TERCER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:16:10.700186+00:00
251772,https://bj.scjn.gob.mx/documento/tesis/251772,REQUERIMIENTOS EN EL AMPARO. NOTIFICACION DE LOS.,NOTIFICACION DE LOS,"Dispone el artículo 30 de la Ley de Amparo, en la parte relativa, que el Juez de Distrito podrá ordenar que se haga personalmente determinada notificación a cualquiera de las partes ""cuando lo estime conveniente"". De este precepto legal deriva que la atribución que se le confiere al juzgador no es arbitraria, sino discrecional, que debe quedar sujeta a los dictados de la razón, de acuerdo con las circunstancias de tiempo y lugar y con la trascendencia del acto a que la notificación se refiere. En este orden de ideas, es inconcuso que si un Juez de Distrito no manda notificar personalmente al quejoso el auto que le ordena señalar el domicilio del tercero perjudicado, dada la trascendencia jurídica de ese proveído, es motivo suficiente para revocar el auto que tiene por no interpuesta la demanda de garantías, por no haber cumplido el quejoso con aquella prevención.

SEGUNDO TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL PRIMER CIRCUITO.","Dispone el artículo 30 de la Ley de Amparo, en la parte relativa, que el Juez de Distrito podrá ordenar que se haga personalmente determinada notificación a cualquiera de las partes ""cuando lo estime conveniente"". De este precepto legal deriva que la atribución que se le confiere al juzgador no es arbitraria, sino discrecional, que debe quedar sujeta a los dictados de la razón, de acuerdo con las circunstancias de tiempo y lugar y con la trascendencia del acto a que la notificación se refiere. En este orden de ideas, es inconcuso que si un Juez de Distrito no manda notificar personalmente al quejoso el auto que le ordena señalar el domicilio del tercero perjudicado, dada la trascendencia jurídica de ese proveído, es motivo suficiente para revocar el auto que tiene por no interpuesta la demanda de garantías, por no haber cumplido el quejoso con aquella prevención.

SEGUNDO TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL PRIMER CIRCUITO.

Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 20, página 167.","{""genealogia"": ""Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 20, página 167.""}",Tribunales Colegiados de Circuito,Séptima Época,Común,REQUERIMIENTOS EN EL AMPARO,Tesis Aislada,Semanario Judicial de la Federación,Volumen 127-132,,1,1979,146,SEGUNDO TRIBUNAL COLEGIADO EN MATERIA CIVIL DEL PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:16:11.055254+00:00
251773,https://bj.scjn.gob.mx/documento/tesis/251773,"RESCISION. TERCERO QUE QUEDA SUJETO A LA DE UN CONTRATO, AUNQUE NO HAYA INTERVENIDO EN EL.","TERCERO QUE QUEDA SUJETO A LA DE UN CONTRATO, AUNQUE NO HAYA INTERVENIDO EN EL","La simple circunstancia de que el codemandado no sólo recibió en lo personal, sino que también puso en circulación las letras de cambio que aceptó el actor como enganche del valor convenido por la construcción de su casa que le edificaría la sociedad anónima(de la que el codemandado es gerente) con quien celebró el contrato de obra a precio alzado, deviene su participación legal en él aunque aparezca que no intervino en lo personal, pues de otra suerte no habría razón para que las recibiera y obtuviera un beneficio con ello y, por ende, correlativamente y en forma tácita contrajo las mismas obligaciones contenidas en ese pacto, o al menos así debe inferirse legalmente por la simple toma de los títulos valor, ya que de no ser así no habría motivo alguno que justificara su entrega.

TRIBUNAL COLEGIADO DEL CUARTO CIRCUITO.","La simple circunstancia de que el codemandado no sólo recibió en lo personal, sino que también puso en circulación las letras de cambio que aceptó el actor como enganche del valor convenido por la construcción de su casa que le edificaría la sociedad anónima(de la que el codemandado es gerente) con quien celebró el contrato de obra a precio alzado, deviene su participación legal en él aunque aparezca que no intervino en lo personal, pues de otra suerte no habría razón para que las recibiera y obtuviera un beneficio con ello y, por ende, correlativamente y en forma tácita contrajo las mismas obligaciones contenidas en ese pacto, o al menos así debe inferirse legalmente por la simple toma de los títulos valor, ya que de no ser así no habría motivo alguno que justificara su entrega.

TRIBUNAL COLEGIADO DEL CUARTO CIRCUITO.

Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 13, página 255.","{""genealogia"": ""Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 13, página 255.""}",Tribunales Colegiados de Circuito,Séptima Época,Civil,RESCISION,Tesis Aislada,Semanario Judicial de la Federación,Volumen 127-132,,1,1979,146,TRIBUNAL COLEGIADO DEL CUARTO CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:16:11.401052+00:00
